OBJECTID,UTILITY_ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REGULATED,CNTRL_AREA,PLAN_AREA,HOLDING_CO,SUMMR_PEAK,WINTR_PEAK,SUMMER_CAP,WINTER_CAP,NET_GEN,PURCHASED,NET_EX,RETAIL_MWH,WSALE_MWH,TOTAL_MWH,TRANS_MWH,CUSTOMERS,YEAR,SHAPE__Area,SHAPE__Length
125,15022,CITY OF PIEDMONT - (AL),NOT AVAILABLE,NOT AVAILABLE,AL,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"SOUTHERN COMPANY SERVICES, INC. - TRANS",NOT AVAILABLE,CITY OF PIEDMONT - (AL),-999999,-999999,-999999,-999999,-999999,-999999,-999999,38362,-999999,-999999,-999999,1998,2017,11447993.59,31639.15278
126,6052,CITY OF EVERGREEN - (AL),NOT AVAILABLE,NOT AVAILABLE,AL,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"SOUTHERN COMPANY SERVICES, INC. - TRANS",NOT AVAILABLE,CITY OF EVERGREEN - (AL),-999999,-999999,-999999,-999999,-999999,-999999,-999999,49466,-999999,-999999,-999999,1892,2017,7727878.25,21437.5187
127,814,ENTERGY ARKANSAS INC,425 WEST CAPITOL AVENUE,LITTLE ROCK,AR,72201,NOT AVAILABLE,INVESTOR OWNED,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, http://www.etrviewoutage.com/external/ar.aspx",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",ENTERGY CORPORATION/SERVICES  (ENTERGY SYSTEM),ENTERGY CORP,4616,3735,-999999,-999999,26473510,4134405,640971,20888456,8331076,31248886,0,708863,2017,1.73E+11,2846248.875
128,17671,SOUTHWEST ARKANSAS E C C,NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,(870) 772-2743,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.swepco.com/global/utilities/lib/images/info/facts/serviceTerritory/SWEPCO_ServiceTerritory.jpg",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.swrea.com/,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,SOUTHWEST ARKANSAS E C C,146.6,138,-999999,-999999,0,719373,0,674280,0,719373,0,28120,2017,21615090080,1475733.5
129,817,ARKANSAS VALLEY ELEC COOP CORP,1811 W COMMERCIAL,OZARK,AR,72949,(479) 667-2176,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.avecc.com/,REGULATED,SOUTHWEST POWER POOL,NOT AVAILABLE,ARKANSAS VALLEY ELEC COOP CORP,303.2,320.1,-999999,-999999,-999999,1252032,0,1186080,-999999,1252032,0,59341,2017,15144127975,662782.7486
130,6342,FIRST ELECTRIC COOP CORP,NOT AVAILABLE,JACKSONVILLE,AR,NOT AVAILABLE,(800) 489-7405,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.firstelectric.coop/,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,FIRST ELECTRIC COOP CORP,410.9,430.4,-999999,-999999,-999999,1924792,0,1828715,-999999,1924792,0,93357,2017,12875912782,1794838.746
131,3093,CARROLL ELECTRIC COOP CORP - (AR),NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,REGULATED,SOUTHWEST POWER POOL,NOT AVAILABLE,CARROLL ELECTRIC COOP CORP - (AR),451,430,-999999,-999999,-999999,1989971,0,1872064,-999999,1989971,0,98583,2017,11707685393,663369.1593
132,2678,C & L ELECTRIC COOP CORP,NOT AVAILABLE,STAR CITY,AR,NOT AVAILABLE,(870) 628-4221,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.clelectric.com/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,C & L ELECTRIC COOP CORP,97.9,92.6,-999999,-999999,-999999,369624,0,333512,-999999,369624,0,22100,2017,9772828125,956510.5788
133,13676,"NORTH ARKANSAS ELEC COOP, INC",NOT AVAILABLE,SALEM,AR,NOT AVAILABLE,(870) 994-2191,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.naeci.com/,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,"NORTH ARKANSAS ELEC COOP, INC",139,173.3,-999999,-999999,-999999,614274,0,571407,-999999,614274,0,36651,2017,9895350132,519500.5537
134,20963,WOODRUFF ELECTRIC COOP CORP,NOT AVAILABLE,FORREST CITY,AR,NOT AVAILABLE,(870) 633-2262,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census. https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.woodruffelectric.com/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,WOODRUFF ELECTRIC COOP CORP,146,74.8,-999999,-999999,-999999,409767,0,368808,14179,409767,0,19332,2017,9419280029,793926.4162
135,4509,CRAIGHEAD ELECTRIC COOP CORP,NOT AVAILABLE,JONESBORO,AR,NOT AVAILABLE,(870) 932-8301,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.craigheadelectric.coop/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CRAIGHEAD ELECTRIC COOP CORP,147,133,-999999,-999999,-999999,567654,0,531201,-999999,567654,0,30382,2017,8853917997,677811.725
136,3712,CLAY COUNTY ELECTRIC COOP CORP,NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CLAY COUNTY ELECTRIC COOP CORP,67.2,57.1,-999999,-999999,-999999,262635,0,246537,-999999,262635,0,12840,2017,8173803419,474803.9639
137,925,"ASHLEY CHICOT ELEC COOP, INC",307 E. JEFFERSON STREET,HAMBURG,AR,71646,(870) 853-5212,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.ashley-chicot.com/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,"ASHLEY CHICOT ELEC COOP, INC",-999999,-999999,-999999,-999999,-999999,-999999,-999999,68854,-999999,-999999,-999999,4955,2017,6334678936,531009.6466
138,14289,OZARKS ELECTRIC COOP CORP - (AR),HWY. 51 W.,STILLWELL,AR,74960,(918) 696-7733,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,www.ozarksecc.com,REGULATED,SOUTHWEST POWER POOL,NOT AVAILABLE,OZARKS ELECTRIC COOP CORP - (AR),334,279,1,1,-999999,1434128,0,1348817,-999999,1434128,0,74420,2017,5483693246,402896.7765
139,14864,PETIT JEAN ELECTRIC COOP CORP,NOT AVAILABLE,CLINTON,AR,NOT AVAILABLE,(501) 745-2493,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.pjecc.com/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,PETIT JEAN ELECTRIC COOP CORP,67.1,85,-999999,-999999,-999999,302551,0,275975,-999999,302551,0,19931,2017,5436481012,422591.9087
140,17540,"SOUTH CENTRAL ARK EL COOP, INC",NOT AVAILABLE,ARKADELPHIA,AR,NOT AVAILABLE,(800) 814-2931,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.scaec.com/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,"SOUTH CENTRAL ARK EL COOP, INC",52.7,56.2,-999999,-999999,-999999,254509,0,240118,-999999,254509,0,10109,2017,5304028283,756861.6649
141,15811,"RICH MOUNTAIN ELEC COOP, INC",NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,"RICH MOUNTAIN ELEC COOP, INC",35,35,-999999,-999999,-999999,148787,0,136733,-999999,148787,0,8858,2017,5060656742,450764.1919
142,14238,OUACHITA ELECTRIC COOP CORP,NOT AVAILABLE,CAMDEN,AR,NOT AVAILABLE,(877) 252-4538,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.oecc.com/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,OUACHITA ELECTRIC COOP CORP,55,52,-999999,-999999,-999999,218096,0,207840,0,218096,0,9388,2017,4593193437,511540.1658
143,12681,MISSISSIPPI COUNTY ELECTRIC COOP,NOT AVAILABLE,BLYTHEVILLE,AR,NOT AVAILABLE,(870) 763-4563,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.mceci.com/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,MISSISSIPPI COUNTY ELECTRIC CO,584,552,-999999,-999999,-999999,3265277,0,3093971,162058,3265277,0,4866,2017,3649276047,362311.6081
144,1586,CITY OF BENTONVILLE - (AR),NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF BENTONVILLE - (AR),152,108,-999999,-999999,-999999,675914,0,649067,-999999,675914,0,22361,2017,3536463508,316591.7829
145,5860,EMPIRE DISTRICT ELECTRIC CO,602 JOPLIN STREET,JOPLIN,AR,64802,NOT AVAILABLE,INVESTOR OWNED,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",https://www.empiredistrict.com/About/ServiceMaps?state=ar,2019-05-01T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,LIBERTY UTILITIES,1075,1027,1359,1446,5270174,1446382,0,4515535,2061474,6716556,0,171834,2017,3533214176,353541.5098
146,8840,CITY OF HOPE,NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF HOPE,58.6,50.6,-999999,-999999,-999999,287250,0,270583,-999999,287250,0,9403,2017,2782007994,306718.8113
147,1581,CITY OF BENTON - (AR),114 S EAST ST,BENTON,AR,72015,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF BENTON - (AR),72.4,43,-999999,-999999,-999999,280708,0,249400,-999999,280708,0,15048,2017,2801827132,314248.693
148,9879,CITY WATER AND LIGHT PLANT,400 EAST MONROE STREET,JONESBORO,AR,72403,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY WATER AND LIGHT PLANT,292,231,177,192,1279362,337057,0,1293452,227105,1616419,0,36658,2017,2814313127,250877.1703
149,3705,CLARKSVILLE LIGHT & WATER CO,NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CLARKSVILLE LIGHT & WATER CO,49,40,-999999,-999999,-999999,255671,0,242029,-999999,255671,0,4543,2017,2677760423,256014.0061
150,4280,CONWAY CORPORATION,NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",CITY OF CONWAY,CONWAY CORPORATION,209,145,-999999,-999999,313167,678240,0,966189,-999999,991407,0,30474,2017,2578682340,269670.9558
151,20382,CITY OF WEST MEMPHIS - (AR),205 SOUTH REDDING ST,WEST MEMPHIS,AR,72301,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"ASSOCIATED ELECTRIC COOPERATIVE, INC.",CITY OF CONWAY,CITY OF WEST MEMPHIS - (AR),82.4,62.2,-999999,-999999,288415,92321,0,360977,-999999,380736,0,11944,2017,2477991078,305718.5889
152,1000,CITY OF AUGUSTA - (AR),NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF AUGUSTA - (AR),-999999,-999999,-999999,-999999,-999999,-999999,-999999,12823,-999999,-999999,-999999,931,2017,2308823306,323003.1052
153,14446,PARAGOULD LIGHT & WATER COMM,1901 JONES ROAD,PARAGOULD,AR,72450,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,SOUTHWESTERN POWER ADMINISTRATION,SOUTHWEST POWER POOL (SPP),PARAGOULD LIGHT & WATER COMM,110,118,31.8,31.8,399,605263,0,569444,-999999,585482,0,13557,2017,2304073341,240997.2706
154,6206,FARMERS ELECTRIC COOP CORP - (AR),NOT AVAILABLE,NEWPORT,AR,NOT AVAILABLE,(870) 523-3691,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://aecc.com/distribution-cooperatives/",2018-10-12T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,http://www.farmersecc.com/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,FARMERS ELECTRIC COOP CORP - (AR),-999999,-999999,-999999,-999999,-999999,-999999,-999999,79223,-999999,-999999,-999999,5048,2017,1954894882,316964.2726
155,13718,CITY OF NORTH LITTLE ROCK - (AR),800 N MAIN ST.,NORTH LITTLE ROCK,AR,72115,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",http://nlrelectric.com/outagecenter/outage-map/,2019-05-01T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF NORTH LITTLE ROCK - (AR),229.2,132.5,42.4,42.4,108491,813868,0,882590,-999999,922359,0,38579,2017,567163009.8,138226.0219
156,17184,CITY OF SILOAM SPRINGS - (AR),NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF SILOAM SPRINGS - (AR),58.2,38.1,-999999,-999999,0,268940,0,257096,0,268940,0,7695,2017,57689834.52,110477.5392
157,14216,CITY OF OSCEOLA - (AR),303 WEST HALE AVE,OSCEOLA,AR,72370,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF OSCEOLA - (AR),29,23,4.8,4.8,-999999,155810,0,149350,-999999,155810,0,3345,2017,15883350.18,53161.63036
158,14460,CITY OF PARIS - (AR),NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,SOUTHWEST POWER POOL,NOT AVAILABLE,CITY OF PARIS - (AR),-999999,-999999,-999999,-999999,-999999,-999999,-999999,44226,-999999,-999999,-999999,1830,2017,10503131.78,33735.82342
159,15043,CITY OF PIGGOTT - (AR),194 WEST COURT STREET,PIGGOTT,AR,72454,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,SOUTHWESTERN POWER ADMINISTRATION,NOT AVAILABLE,CITY OF PIGGOTT - (AR),-999999,-999999,7.2,7.2,-999999,-999999,-999999,34227,-999999,-999999,-999999,2165,2017,8030385.383,25145.45439
160,15337,CITY OF PRESCOTT - (AR),NOT AVAILABLE,NOT AVAILABLE,AR,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF PRESCOTT - (AR),-999999,-999999,-999999,-999999,-999999,-999999,-999999,80655,-999999,-999999,-999999,1832,2017,7034539.25,20856.49286
161,40429,AMERICAN SAMOA POWER AUTHORITY,NOT AVAILABLE,NOT AVAILABLE,AS,NOT AVAILABLE,NOT AVAILABLE,STATE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",EIA 861,2019-05-01T00:00:00.000Z,OTHER,2019-05-01T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,AMERICAN SAMOA POWER AUTHORITY,24,-999999,-999999,-999999,166524,-999999,0,147410,-999999,166524,0,12320,2017,1608089492,322436.9767
162,803,ARIZONA PUBLIC SERVICE CO,M S # 9997,PHOENIX,AZ,85072,NOT AVAILABLE,INVESTOR OWNED,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, Arizona Public Service Company",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://webcache.googleusercontent.com/search?q=cache:JDyOjDQm7XQJ:https://www.aps.com/en/globalservices/serviceareamaps+&cd=1&hl=en&ct=clnk&gl=us,NOT AVAILABLE,ARIZONA PUBLIC SERVICE COMPANY,SALT RIVER PROJECT,ARIZONA PUBLIC SERVICE COMPANY,7367,4303,9567.7,9899.7,24920924,7825768,-6122,28018011,2892159,32740570,0,1214627,2017,1.32E+11,4242352.259
163,19604,USBIA-SAN CARLOS PROJECT,NOT AVAILABLE,NOT AVAILABLE,AZ,NOT AVAILABLE,NOT AVAILABLE,FEDERAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,NOT AVAILABLE,USBIA-SAN CARLOS PROJECT,81.1,53.6,-999999,-999999,-999999,337851,0,315829,-999999,337851,0,12380,2017,1.23E+11,2024305.978
164,13314,NAVAJO TRIBAL UTILITY AUTHORITY,P.O. BOX 170,FORT DEFIANCE,AZ,86504,(800) 528-5011,STATE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, Esri Topo Basemap",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.ntua-com/,REGULATED,PACIFICORP - EAST,TUCSON ELECTRIC POWER COMPANY,NAVAJO TRIBAL UTILITY AUTHORITY,110.9,128.5,-999999,-999999,-999999,879354,0,773575,-999999,879354,0,41480,2017,1.15E+11,2054805.373
