cwns_id,lat,lon,huc8,watershed,flow_mun_MGD,flow_ind_MGD,pop,flow_interpolated,discharge_method
50000009001,43.7084,-73.3107,2010001,Lake George,0.007,NA,150,FALSE,Outfall To Surface Waters
24000033002,NA,NA,2060006,Patuxent,0.1,NA,150,FALSE,Discharge To Groundwater
24000030010,39.6333,-78.7333,2070002,North Branch Potomac,0.018796084373925763,NA,150,TRUE,Discharge To Another Facility
42007714001,39.7512,-78.18,2070002,North Branch Potomac,0.01,NA,150,FALSE,Outfall To Surface Waters
37001514001,36.4677,-76.3314,3010205,Albemarle,0.044,NA,150,FALSE,Reuse: Irrigation
38000426001,48.2497,-101.3294,9010001,Upper Souris,0.018796084373925763,NA,150,TRUE,Discharge To Another Facility
38000366001,46.5798,-96.8023,9020104,Upper Red,0.01,NA,150,FALSE,Outfall To Surface Waters
8000322001,39.9381,-105.5839,10190005,St. Vrain,0.01,NA,150,FALSE,Outfall To Surface Waters
8000300001,40.0167,-105.2667,10190005,St. Vrain,0.01,NA,150,FALSE,Discharge To Groundwater
8000407001,40.6664,-104.5836,10190009,Crow,0.018796084373925763,NA,150,TRUE,Outfall To Surface Waters
31001895001,42.3792,-98.525,10220001,Upper Elkhorn,0.02,NA,150,FALSE,Evaporation
31000128001,40.4797,-95.9525,10240006,Little Nemaha,0.01,NA,150,FALSE,Evaporation
30000239001,48.3553,-106.5721,10050016,Porcupine,0.015,NA,150,FALSE,Evaporation
30000167001,47.6808,-104.6236,10060006,Big Muddy,0.01,NA,150,FALSE,Evaporation
30000076001,46.1337,-107.5388,10100001,Lower Yellowstone-Sunday,0.016,NA,150,FALSE,Evaporation
31000530001,42.805,-101.2192,10150004,Middle Niobrara,0.027,NA,150,FALSE,Discharge To Groundwater
20000994001,37.6901,-95.5341,11070204,Upper Neosho,0.015,NA,150,FALSE,Outfall To Surface Waters
20000931001,37.4721,-95.3629,11070205,Middle Neosho,0.015,NA,150,FALSE,Outfall To Surface Waters
32000012002,38.8802,-117.8686,16060002,Gabbs Valley,0.018796084373925763,NA,150,TRUE,Discharge To Another Facility
30000032001,48.8994,-115.1721,17010101,Upper Kootenai,0.025,NA,150,FALSE,Spray Irrigation
53000978001,48.3139,-117.2786,17010216,Pend Oreille,0.018796084373925763,NA,150,TRUE,Discharge To Another Facility
40000774001,34.9549,-96.5188,11090203,Little,0.015,NA,150,FALSE,Evaporation
40000317001,36.6161,-100.7293,11100201,Lower Beaver,0.01,NA,150,FALSE,Evaporation
20001904001,39.2581,-94.9034,10270104,Lower Kansas,0.018796084373925763,NA,150,TRUE,Discharge To Another Facility
40000402001,34.1871,-98.5841,11130102,Blue-China,0.03,NA,150,FALSE,Outfall To Surface Waters
40000783001,34.3362,-97.6798,11130201,Farmers-Mud,0.01,NA,150,FALSE,Evaporation
40000606001,33.9533,-94.9433,11140107,Upper Little,0.015,NA,150,FALSE,Evaporation
40000606001,33.9533,-94.9433,11140107,Upper Little,0.015,NA,150,FALSE,Spray Irrigation
16000219001,46.5009,-116.3198,17060306,Clearwater,0.018796084373925763,NA,150,TRUE,Outfall To Surface Waters
31001240001,41.0731,-97.8855,10270201,Upper Big Blue,0.01,NA,150,FALSE,Evaporation
53000292001,46.0246,-122.846,17080003,Lower Columbia-Clatskanie,0.018796084373925763,NA,150,TRUE,Discharge To Another Facility
20000206001,39.7044,-96.8729,10270207,Lower Little Blue,0.015,NA,150,FALSE,Evaporation
48004062002,32.9411,-97.1339,12030104,Denton,0.018796084373925763,NA,150,TRUE,Discharge To Another Facility
5000716001,33.0469,-92.14,8040202,Lower Ouachita-Bayou De Loutre,0.007,NA,150,FALSE,Outfall To Surface Waters
29003353002,38.7614,-92.4758,10300102,Lower Missouri-Moreau,0.02,NA,150,FALSE,Outfall To Surface Waters
29001237013,39.015,-92.3139,10300102,Lower Missouri-Moreau,0.018796084373925763,NA,150,TRUE,Discharge To Another Facility
29001085003,38.4881,-92.1728,10300102,Lower Missouri-Moreau,0.013,NA,150,FALSE,Outfall To Surface Waters
48008083001,30.16,-96.6869,12090301,Lower Colorado-Cummins,0.02,NA,150,FALSE,Spray Irrigation
48001258001,NA,NA,12100407,Aransas,0.054,NA,150,FALSE,Outfall To Surface Waters
29002489001,38.9874,-93.4838,10300104,Blackwater,0.013,NA,150,FALSE,Outfall To Surface Waters
5000058002,36.2502,-91.7728,11010012,Strawberry,0.012,NA,150,FALSE,Outfall To Surface Waters
8209000009,37.199,-102.6245,11040003,North Fork Cimarron,0.02,NA,150,FALSE,Discharge To Groundwater
39003907007,40.4149,-80.6698,5030101,Upper Ohio,0.02,NA,149,FALSE,Outfall To Surface Waters
19000094001,41.8497,-94.0083,7100004,Middle Des Moines,0.01,NA,149,FALSE,Discharge To Another Facility
55002390001,45.5306,-90.5875,7050004,Jump,0.018670777144766258,NA,149,TRUE,Discharge To Another Facility
55000708045,43.1442,-88.2775,7120006,Upper Fox,0.018670777144766258,NA,149,TRUE,Discharge To Another Facility
23000097002,44.9322,-67.0272,1050002,Maine Coastal,0.04,NA,149,FALSE,Ocean Discharge
37008110001,35.2597,-81.7817,3050105,Upper Broad,0.18,1.25,149,FALSE,Outfall To Surface Waters
20000455001,39.07,-96.1603,10270102,Middle Kansas,0.017,NA,149,FALSE,Outfall To Surface Waters
5000147001,36.4495,-90.717,11010008,Current,0.013,NA,149,FALSE,Outfall To Surface Waters
20000146001,38.0975,-98.6562,11030009,Rattlesnake,0.013,NA,149,FALSE,"Overland Flow, No Discharge"
1000280001,34.4469,-85.9041,6030001,Guntersville Lake,0.018545469915606752,NA,148,TRUE,Discharge To Another Facility
34004130001,38.9315,-74.9595,2040302,Great Egg Harbor,0.018545469915606752,NA,148,TRUE,Discharge To Another Facility
42004185002,40.2247,-78.2344,2050303,Raystown,0.018545469915606752,NA,148,TRUE,Discharge To Another Facility
38000334001,46.8991,-102.4211,10130202,Upper Heart,0.01,NA,148,FALSE,Outfall To Surface Waters
20001216001,39.8154,-98.4297,10260015,Solomon,0.014,NA,148,FALSE,Evaporation
29004108001,37.7956,-93.5034,10290106,Sac,0.014,NA,148,FALSE,Outfall To Surface Waters
20000102001,38.2327,-98.3082,11030010,Gar-Peace,0.016,NA,148,FALSE,Outfall To Surface Waters
40000828001,36.6551,-98.5401,11050001,Lower Cimarron-Eagle Chief,0.02,NA,148,FALSE,Evaporation
28001509001,30.2379,-89.5976,3180004,Lower Pearl,0.018420162686447247,NA,147,TRUE,Discharge To Another Facility
19000369001,41.3518,-92.0461,7080106,North Skunk,0.008,NA,147,FALSE,Outfall To Surface Waters
5000136001,33.9912,-93.3419,8040103,Little Missouri,0.006,NA,147,FALSE,Outfall To Surface Waters
40000442001,36.3524,-97.716,11050002,Lower Cimarron-Skeleton,0.01,NA,147,FALSE,Evaporation
40000470001,36.8046,-97.5261,11060004,Lower Salt Fork Arkansas,0.02,NA,147,FALSE,Evaporation
20000618001,39.4216,-96.9983,10250017,Lower Republican,0.014,NA,147,FALSE,Evaporation
26000108015,42.1919,-85.7158,4050003,Kalamazoo,0.01829485545728774,NA,146,TRUE,Discharge To Another Facility
19000930001,41.0994,-93.2786,7100008,Lake Red Rock,0.013,NA,146,FALSE,Outfall To Surface Waters
31002270001,40.6222,-96.7417,10200203,Salt,0.01,NA,146,FALSE,Evaporation
38000158001,47.3502,-102.6271,10130201,Knife,0.015,NA,146,FALSE,Outfall To Surface Waters
38000158001,47.3502,-102.6271,10130201,Knife,0.015,NA,146,FALSE,Evaporation
20001522001,37.6063,-96.0207,11070102,Fall,0.015,NA,146,FALSE,Outfall To Surface Waters
29002096001,37.5443,-94.2824,11070207,Spring,0.012,NA,146,FALSE,Outfall To Surface Waters
20000420001,39.5088,-96.0836,10270102,Middle Kansas,0.015,NA,146,FALSE,Outfall To Surface Waters
31002221001,40.4184,-97.4501,10270206,Upper Little Blue,0.011,NA,146,FALSE,Evaporation
28001030004,34.2684,-88.9909,8030201,Little Tallahatchie,0.01829485545728774,NA,146,TRUE,Discharge To Another Facility
19000758001,42.7554,-94.2906,7100002,Upper Des Moines,0.04,NA,145,FALSE,Outfall To Surface Waters
29003244001,37.3163,-90.0244,7140107,Whitewater,0.019,NA,145,FALSE,Outfall To Surface Waters
24000071100,39.3264,-77.7069,2070004,Conococheague-Opequon,0.013,NA,145,FALSE,Outfall To Surface Waters
24000005007,39.3585,-77.1481,2070009,Monocacy,0.019,NA,145,FALSE,Outfall To Surface Waters
19000100001,41.5408,-94.9248,10240003,East Nishnabotna,0.015,NA,145,FALSE,Outfall To Surface Waters
20001233001,39.8276,-99.5665,10260012,Lower North Fork Solomon,0.014,NA,145,FALSE,Evaporation
19000904001,40.8886,-93.7331,10280102,Thompson,0.02,NA,145,FALSE,Outfall To Surface Waters
29002157001,38.7428,-93.6637,10300104,Blackwater,0.018169548228128236,NA,145,TRUE,Outfall To Surface Waters
29002157001,38.7428,-93.6637,10300104,Blackwater,0.018169548228128236,NA,145,TRUE,Discharge To Another Facility
49000365001,40.9292,-109.3903,14040106,Upper Green-Flaming Gorge Reservoir,0.018169548228128236,NA,145,TRUE,Discharge To Groundwater
49000365001,40.9292,-109.3903,14040106,Upper Green-Flaming Gorge Reservoir,0.018169548228128236,NA,145,TRUE,Evaporation
20001012001,39.119,-100.3536,10260009,Upper Saline,0.015,NA,145,FALSE,Evaporation
39009143009,41.298,-83.6694,4100010,Cedar-Portage,0.01804424099896873,NA,144,TRUE,Discharge To Another Facility
54000506001,40.2267,-80.6581,5030106,Upper Ohio-Wheeling,0.018,NA,144,FALSE,Outfall To Surface Waters
42002352001,40.9953,-75.8964,2040106,Lehigh,0.01804424099896873,NA,144,TRUE,Discharge To Another Facility
40000187001,36.695,-96.7317,11060006,Black Bear-Red Rock,0.02,NA,144,FALSE,Evaporation
16000061201,47.1508,-116.4478,17010304,St. Joe,0.01804424099896873,NA,144,TRUE,Discharge To Another Facility
31000415001,40.0038,-97.7704,10270206,Upper Little Blue,0.02,NA,144,FALSE,Outfall To Surface Waters
20001620001,37.6536,-96.532,11030018,Lower Walnut River,0.01,NA,144,FALSE,Outfall To Surface Waters
20000144001,37.0927,-98.3935,11060004,Lower Salt Fork Arkansas,0.014,NA,144,FALSE,Evaporation
33000085001,42.9749,-70.7689,1060003,Piscataqua-Salmon Falls,0.017918933769809225,NA,143,TRUE,Discharge To Another Facility
13000616001,34.4482,-84.7087,3150102,Coosawattee,0.017918933769809225,NA,143,TRUE,Outfall To Surface Waters
56000099023,43,-105,10120105,Lightning,0.017918933769809225,NA,143,TRUE,Discharge To Another Facility
20001201001,39.3625,-99.6967,10260013,Upper South Fork Solomon,0.014,NA,143,FALSE,Evaporation
31001325001,40.1887,-97.0869,10270202,Middle Big Blue,0.017,NA,143,FALSE,Outfall To Surface Waters
39000238001,40.3254,-84.4956,5080001,Upper Great Miami,0.01779362654064972,NA,142,TRUE,Discharge To Another Facility
1000537001,34.7,-85.6756,6030001,Guntersville Lake,0.016,NA,142,FALSE,Outfall To Surface Waters
30000044001,48.3892,-108.2556,10050004,Middle Milk,0.009,NA,142,FALSE,Evaporation
38000147001,48.0689,-98.6384,9020201,Devils Lake,0.01,NA,142,FALSE,Evaporation
31000909001,40.1483,-95.7127,10240008,Big Nemaha,0.01,NA,142,FALSE,Outfall To Surface Waters
31000820001,40.2814,-96.1253,10240008,Big Nemaha,0.02,NA,142,FALSE,Evaporation
56000034001,44.6843,-106.3696,10090206,Clear,0.015,NA,142,FALSE,Outfall To Surface Waters
29002417001,38.7173,-91.5136,10300200,Lower Missouri,0.014,NA,142,FALSE,Outfall To Surface Waters
20000101001,37.9638,-98.1975,11030014,North Fork Ninnescah,0.01,NA,142,FALSE,Evaporation
55005470001,44.0272,-90.3833,7070003,Castle Rock,0.01,NA,141,FALSE,Discharge To Groundwater
5000229001,33.7019,-91.4431,8050002,Bayou Macon,0.017668319311490217,NA,141,TRUE,Discharge To Another Facility
29002030001,40.5279,-95.3204,10240005,Tarkio-Wolf,0.026,NA,141,FALSE,Outfall To Surface Waters
41000232011,44.3292,-123.3543,17090003,Upper Willamette,0.02,NA,141,FALSE,Outfall To Surface Waters
49000888561,37.2685,-112.8735,15010008,Upper Virgin,0.017668319311490217,NA,141,TRUE,Discharge To Groundwater
49000888561,37.2685,-112.8735,15010008,Upper Virgin,0.017668319311490217,NA,141,TRUE,Spray Irrigation
40000332001,35.9664,-98.3478,11050002,Lower Cimarron-Skeleton,0.014,NA,141,FALSE,Evaporation
20001706001,38.6746,-97.7628,10260010,Lower Saline,0.01,NA,141,FALSE,Evaporation
39000019001,41.5275,-84.557,4100006,Tiffin,0.017543012082330712,NA,140,TRUE,Discharge To Another Facility
21000103001,38.4972,-84.5567,5100102,South Fork Licking,0.02,NA,140,FALSE,Outfall To Surface Waters
19000895001,43.2178,-91.3,7060001,Coon-Yellow,0.02,NA,140,FALSE,Outfall To Surface Waters
19001066001,42.3591,-90.5323,7060005,Apple-Plum,0.01,NA,140,FALSE,Outfall To Surface Waters
55006541001,43.1492,-89.2817,7090001,Upper Rock,0.017543012082330712,NA,140,TRUE,Discharge To Another Facility
33000025001,44.7492,-71.6299,1080101,Upper Connecticut,0.021,NA,140,FALSE,Outfall To Surface Waters
33000067001,43.3665,-72.0389,1080104,Upper Connecticut-Mascoma,0.019,NA,140,FALSE,Discharge To Groundwater
6001014001,38.9752,-123.0994,18010110,Russian,0.02,NA,140,FALSE,Evaporation
41000078001,43.7408,-117.0708,17050103,Middle Snake-Succor,0.01,NA,140,FALSE,Spray Irrigation
20000447001,39.4359,-96.505,10270102,Middle Kansas,0.014,NA,140,FALSE,Evaporation
31002450001,40.4411,-97.3119,10270204,Turkey,0.01,NA,140,FALSE,Evaporation
20000740001,37.838,-94.8888,10290104,Marmaton,0.014,NA,140,FALSE,Outfall To Surface Waters
48001237001,28.8448,-96.4605,12100401,East Matagorda Bay,0.005,NA,140,FALSE,Outfall To Surface Waters
8000117301,40.4668,-106.8168,14050001,Upper Yampa,0.017543012082330712,NA,140,TRUE,Evaporation
10000001046,38.5677,-75.331,2040303,Chincoteague,0.017543012082330712,NA,140,TRUE,Discharge To Another Facility
37009508001,NA,NA,6010103,Watauga,0.017417704853171206,NA,139,TRUE,NA
19000609001,41.7153,-90.8689,7080103,Lower Wapsipinicon,0.017,NA,139,FALSE,Outfall To Surface Waters
29002184001,40.0126,-92.1964,7110004,The Sny,0.009,NA,139,FALSE,Outfall To Surface Waters
20000995001,37.9221,-95.5467,11070204,Upper Neosho,0.01,NA,139,FALSE,Outfall To Surface Waters
29004128001,38.672,-91.6359,10300102,Lower Missouri-Moreau,0.01,NA,139,FALSE,Outfall To Surface Waters
56000086001,41.6002,-109.9379,14040107,Blacks Fork,0.02,NA,139,FALSE,Evaporation
54001102001,38.9122,-80.7522,5030203,Little Kanawha,0.021,NA,138,FALSE,Outfall To Surface Waters
39000094003,39.5018,-83.4541,5060003,Paint,0.014,NA,138,FALSE,Outfall To Surface Waters
21000604001,37.3964,-82.9897,5100201,North Fork Kentucky,0.005,NA,138,FALSE,Outfall To Surface Waters
55004560080,43.1878,-90.145,7070005,Lower Wisconsin,0.0172923976240117,NA,138,TRUE,Discharge To Another Facility
36001019001,40.6504,-73.1552,2030202,Southern Long Island,0.229,NA,138,FALSE,Ocean Discharge
13000579001,33.889,-83.1488,3060104,Broad,0.02,NA,138,FALSE,Outfall To Surface Waters
38000148001,48.5979,-97.6736,9020310,Park,0.02,NA,138,FALSE,Outfall To Surface Waters
22033181102,32.4099,-91.1986,8050003,Tensas,0.02,NA,138,FALSE,Discharge To Another Facility
22033181102,32.4099,-91.1986,8050003,Tensas,0.02,NA,138,FALSE,Outfall To Surface Waters
31001635001,41.9583,-103.9936,10180009,Middle North Platte-Scotts Bluff,0.01,NA,138,FALSE,Evaporation
31000066001,42.9603,-99.0856,10150006,Keya Paha,0.02,NA,138,FALSE,Evaporation
20000992001,38.5442,-97.1508,11070202,Upper Cottonwood,0.014,NA,138,FALSE,Evaporation
40000573001,35.7903,-96.7768,11100303,Deep Fork,0.014,NA,138,FALSE,Evaporation
29001237008,39.0089,-92.3547,10300102,Lower Missouri-Moreau,0.0172923976240117,NA,138,TRUE,Discharge To Another Facility
19000926001,42.2532,-93.0081,7080207,Upper Iowa,0.02,NA,137,FALSE,Outfall To Surface Waters
29004075001,39.4899,-92.1243,7110006,South Fork Salt,0.014,NA,137,FALSE,Outfall To Surface Waters
29004075001,39.4899,-92.1243,7110006,South Fork Salt,0.014,NA,137,FALSE,Spray Irrigation
29003211002,38.9819,-91.0006,7110008,Cuivre,0.017167090394852196,NA,137,TRUE,Discharge To Another Facility
33000101001,43.6843,-71.137,1060002,Saco,0.018,NA,137,FALSE,Discharge To Groundwater
19000107001,42.8128,-96.2685,10230002,Floyd,0.01,NA,137,FALSE,Outfall To Surface Waters
29002172001,39.6569,-93.699700000000007,10280101,Upper Grand,0.02,NA,137,FALSE,Outfall To Surface Waters
29001237031,38.9584,-92.2192,10300102,Lower Missouri-Moreau,0.011,NA,137,FALSE,Discharge To Another Facility
29001237031,38.9584,-92.2192,10300102,Lower Missouri-Moreau,0.011,NA,137,FALSE,Outfall To Surface Waters
20000560001,38.3758,-97.9102,11030012,Little Arkansas,0.014,NA,137,FALSE,Outfall To Surface Waters
20001414001,39.7857,-101.3577,10250013,Little Beaver,0.016,NA,137,FALSE,Evaporation
39002969033,41.5898,-81.2236,4110002,Cuyahoga,0.02,NA,136,FALSE,Outfall To Surface Waters
20001280001,39.4458,-99.0989,10260014,Lower South Fork Solomon,0.014,NA,136,FALSE,Evaporation
20000499010,39.1395,-95.7322,10270102,Middle Kansas,0.01704178316569269,NA,136,TRUE,Discharge To Another Facility
31000440001,40.2739,-97.6514,10270206,Upper Little Blue,0.018,NA,136,FALSE,Outfall To Surface Waters
20001341001,38.4619,-99.2995,11030008,Lower Walnut Creek,0.014,NA,136,FALSE,Outfall To Surface Waters
55004272001,46.4951,-90.4279,4010302,Bad-Montreal,0.012,NA,135,FALSE,Outfall To Surface Waters
55009462001,44.3533,-88.0648,4030204,Lower Fox,0.01,NA,135,FALSE,Outfall To Surface Waters
36009064001,42.8847,-78.5718,4120103,Buffalo-Eighteenmile,0.01,NA,135,FALSE,Outfall To Surface Waters
39008330011,41.1739,-80.6365,5030103,Mahoning,0.02,0.02,135,FALSE,Outfall To Surface Waters
54002505005,39.9512,-80.7451,5030106,Upper Ohio-Wheeling,0.012,NA,135,FALSE,Outfall To Surface Waters
21000126002,38.6,-83.2564,5090201,Ohio Brush-Whiteoak,0.015,NA,135,FALSE,Outfall To Surface Waters
18120000004,40.9606,-85.5162,5120101,Upper Wabash,0.018,NA,135,FALSE,Outfall To Surface Waters
17005316001,39.3467,-89.2233,7130007,South Fork Sangamon,0.018,NA,135,FALSE,Outfall To Surface Waters
29001239104,38.7032,-90.7097,7110009,Peruque-Piasa,0.013,NA,135,FALSE,Outfall To Surface Waters
5000142001,36.2786,-90.6628,8020302,Cache,0.016916475936533185,NA,135,TRUE,Discharge To Another Facility
42001230001,40.74,-75.6489,2040106,Lehigh,0.016916475936533185,NA,135,TRUE,Discharge To Another Facility
24000090034,39.7046,-77.4607,2070009,Monocacy,0.018,NA,135,FALSE,Outfall To Surface Waters
30000094001,45.3525,-113.2907,10020004,Big Hole,0.02,NA,135,FALSE,Evaporation
6001004001,39.6831,-123.7619,18010108,Big-Navarro-Garcia,0.025,NA,135,FALSE,Evaporation
29001148052,39.3614,-94.7164,10240012,Platte,0.013,NA,135,FALSE,Outfall To Surface Waters
16000054001,48.1946,-116.4251,17010214,Pend Oreille Lake,0.019,NA,135,FALSE,Spray Irrigation
16000271001,43.1883,-112.5308,17040206,American Falls,0.02,NA,135,FALSE,Evaporation
20001330001,38.5136,-98.9224,11030008,Lower Walnut Creek,0.013,NA,135,FALSE,Evaporation
20001407001,39.9031,-100.7817,10250014,Beaver,0.015,NA,135,FALSE,Outfall To Surface Waters
42005262001,40.0694,-79.9006,5020005,Lower Monongahela,0.01679116870737368,NA,134,TRUE,Discharge To Another Facility
39000059501,38.8988,-82.4451,5090101,Raccoon-Symmes,0.01679116870737368,NA,134,TRUE,Discharge To Another Facility
55000610001,43.3134,-90.5247,7070005,Lower Wisconsin,0.012,NA,134,FALSE,Outfall To Surface Waters
19000590001,42.2539,-92.0872,7080205,Middle Cedar,0.02,NA,134,FALSE,Outfall To Surface Waters
19000768001,41.3205,-93.7429,7100008,Lake Red Rock,0.02,NA,134,FALSE,Outfall To Surface Waters
38000279001,48.6679,-98.1444,9020310,Park,0.015,NA,134,FALSE,Outfall To Surface Waters
31000870001,41.775,-98.6828,10210010,Cedar,0.01,NA,134,FALSE,Discharge To Groundwater
31003042001,41.2917,-96,10230006,Big Papillion-Mosquito,0.01679116870737368,NA,134,TRUE,Discharge To Another Facility
20000802001,39.8425,-96.1764,10270205,Lower Big Blue,0.013,NA,134,FALSE,Outfall To Surface Waters
6005340001,39.4174,-120.4665,18020125,Upper Yuba,0.01679116870737368,NA,134,TRUE,Discharge To Another Facility
19000864001,40.8128,-92.6917,7100009,Lower Des Moines,0.011,NA,133,FALSE,Outfall To Surface Waters
12000245005,30.9806,-85.6173,3140203,Lower Choctawhatchee,0.016665861478214174,NA,133,TRUE,Outfall To Surface Waters
38000060001,48.9131,-102.7847,9010001,Upper Souris,0.025,NA,133,FALSE,Outfall To Surface Waters
31000454001,41.1583,-96.5417,10200203,Salt,0.014,NA,133,FALSE,Evaporation
38000409001,46.6128,-98.3288,10160003,Upper James,0.01,NA,133,FALSE,Outfall To Surface Waters
40000618001,35.2101,-95.8852,11090204,Lower Canadian,0.01,NA,133,FALSE,Evaporation
29003351001,40.0065,-93.9816,10280101,Upper Grand,0.009,NA,133,FALSE,Outfall To Surface Waters
6005082004,38.3324,-120.2561,18040011,Upper Calaveras,0.01,NA,133,FALSE,Evaporation
6005082020,38.3791,-120.4534,18040012,Upper Mokelumne,0.01,NA,133,FALSE,Spray Irrigation
20001105001,39.0372,-100.1254,10260009,Upper Saline,0.013,NA,133,FALSE,Evaporation
39007325001,39.7639,-82.4475,5030204,Hocking,0.01654055424905467,NA,132,TRUE,Discharge To Another Facility
39002370005,40.3122,-82.5089,5040006,Licking,0.014,NA,132,FALSE,Outfall To Surface Waters
18080000018,38.3204,-86.0709,5140104,Blue-Sinking,0.03,NA,132,FALSE,Outfall To Surface Waters
19000198001,41.48,-93.7642,7100008,Lake Red Rock,0.01,NA,132,FALSE,Outfall To Surface Waters
29001124001,40.2448,-92.1692,7110002,North Fabius,0.013,NA,132,FALSE,Outfall To Surface Waters
36005021002,44.2293,-73.454,2010001,Lake George,0.015,NA,132,FALSE,Outfall To Surface Waters
31002100001,40.5758,-96.9089,10200203,Salt,0.01,NA,132,FALSE,Evaporation
31000129001,40.3974,-95.6552,10240005,Tarkio-Wolf,0.02,NA,132,FALSE,Outfall To Surface Waters
4000301002,31.9672,-110.3003,15050201,Willcox Playa,0.01654055424905467,NA,132,TRUE,Discharge To Another Facility
31001690001,40.075,-99.1417,10250016,Middle Republican,0.018,NA,132,FALSE,Evaporation
33000061001,43.172,-71.5268,1070002,Merrimack,0.016415247019895166,NA,131,TRUE,Discharge To Another Facility
30000213001,45.6319,-112.6836,10020004,Big Hole,0.008,NA,131,FALSE,Spray Irrigation
31000165001,41.8925,-98.5475,10210010,Cedar,0.017,NA,131,FALSE,Evaporation
38000123001,47.4698,-99.7064,10160001,James Headwaters,0.02,NA,131,FALSE,Outfall To Surface Waters
40000362001,35.3628,-98.3667,11130302,Upper Washita,0.021,NA,131,FALSE,Evaporation
20000155001,38.5703,-98.3128,11030011,Cow,0.013,NA,131,FALSE,Evaporation
36006116002,44.6696,-74.9869,4150305,Raquette,0.013,NA,130,FALSE,Outfall To Surface Waters
54002505002,39.9512,-80.7451,5030106,Upper Ohio-Wheeling,0.015,NA,130,FALSE,Outfall To Surface Waters
54002505002,39.9512,-80.7451,5030106,Upper Ohio-Wheeling,0.015,NA,130,FALSE,Discharge To Another Facility
55001310020,42.5733,-88.5789,7120006,Upper Fox,0.01628993979073566,NA,130,TRUE,Discharge To Another Facility
29002212001,38.4642,-91.0525,7140103,Bourbeuse,0.012,NA,130,FALSE,Outfall To Surface Waters
29003080001,37.77,-90.7856,7140104,Big,0.016,NA,130,FALSE,Outfall To Surface Waters
36003196003,41.385,-74.1398,2020008,Hudson-Wappinger,0.005,NA,130,FALSE,Outfall To Surface Waters
37009806001,35.7427,-78.0739,3020203,Contentnea,0.01628993979073566,NA,130,TRUE,Discharge To Another Facility
30000106001,47.5199,-111.3008,10040204,Box Elder,0.027,NA,130,FALSE,Outfall To Surface Waters
38000341001,48.5784,-100.7391,9010005,Deep,0.02,NA,130,FALSE,Outfall To Surface Waters
40000507001,34.6307,-99.1454,11120303,Lower North Fork Red,0.01,NA,130,FALSE,Evaporation
40000367001,34.4423,-97.5028,11130303,Middle Washita,0.01,NA,130,FALSE,Evaporation
48005268001,33.6547,-95.6458,11140101,Bois D'arc-Island,0.01628993979073566,NA,130,TRUE,Discharge To Another Facility
48001006002,31.4169,-94.72,12020005,Lower Angelina,0.019,NA,130,FALSE,Outfall To Surface Waters
29001237037,39.0552,-92.4095,10300102,Lower Missouri-Moreau,0.011,NA,130,FALSE,Outfall To Surface Waters
29002157010,38.7419,-93.6324,10300104,Blackwater,0.01628993979073566,NA,130,TRUE,Outfall To Surface Waters
29002157010,38.7419,-93.6324,10300104,Blackwater,0.01628993979073566,NA,130,TRUE,Discharge To Another Facility
6007063001,33.285,-116.6721,18070302,Santa Margarita,0.01,NA,130,FALSE,Evaporation
20000189001,37.4834,-97.6483,11030016,Ninnescah,0.013,NA,130,FALSE,Outfall To Surface Waters
20001606001,38.043,-96.6389,11030017,Upper Walnut River,0.013,NA,130,FALSE,Evaporation
36006039001,44.0216,-75.6608,4150101,Black,0.015,NA,129,FALSE,Outfall To Surface Waters
30300286001,48.5891,-113.1406,10030202,Cut Bank,0.013,NA,129,FALSE,Evaporation
31000740001,42.4097,-96.9911,10220004,Logan,0.012,NA,129,FALSE,Evaporation
20000467001,39.5328,-95.9619,10270102,Middle Kansas,0.012,NA,129,FALSE,Outfall To Surface Waters
20001131001,38.5569,-97.4309,10260008,Lower Smoky Hill,0.01,NA,129,FALSE,Evaporation
19000832001,43.3785,-94.8056,7100002,Upper Des Moines,0.01603932533241665,NA,128,TRUE,Discharge To Another Facility
19000816001,42.6419,-91.8208,7080102,Upper Wapsipinicon,0.02,NA,128,FALSE,Outfall To Surface Waters
23000192001,44.7882,-68.8593,1020005,Lower Penobscot,0.01603932533241665,NA,128,TRUE,Discharge To Another Facility
22009079032,31.3671,-92.3631,8040301,Lower Red,0.007,NA,128,FALSE,Outfall To Surface Waters
22009079032,31.3671,-92.3631,8040301,Lower Red,0.007,NA,128,FALSE,Discharge To Another Facility
38000357001,47.1415,-100.2804,10130103,Apple,0.02,NA,128,FALSE,Outfall To Surface Waters
16000111201,43.8917,-116.6465,17050122,Payette,0.01,NA,128,FALSE,Evaporation
29002354001,38.9469,-91.9293,10300102,Lower Missouri-Moreau,0.02,0.06,128,FALSE,Outfall To Surface Waters
54002903001,37.6998,-82.2938,5070201,Tug,0.012,NA,127,FALSE,Outfall To Surface Waters
19000395001,40.778,-91.6052,7080104,Flint-Henderson,0.01,NA,127,FALSE,Outfall To Surface Waters
42002122001,41.1508,-76.1583,2050106,Upper Susquehanna-Tunkhannock,0.015914018103257144,NA,127,TRUE,Discharge To Another Facility
38000095001,48.4202,-98.0811,9020308,Forest,0.02,NA,127,FALSE,Outfall To Surface Waters
22009079025,31.415,-92.4117,8040207,Lower Ouachita,0.015914018103257144,NA,127,TRUE,Discharge To Another Facility
